Symbol	Adj Multiple	Date	Open	Adj Open	Forward Lag  1	Prediction	Choice	Sim	Trade Amount	
AIRI	0.002671144	2010-04-08	7.2	2695.4742857143	-8.90379978524258E-007	0.1002598574	1	44923299.3456052	8984665.46907428	
DIAGF	1	2010-04-09	0.64	0.64	-0.0172413793	0.5576234623	1	44768371.4168272	8984659.86912103	
NHLD	1	2010-04-12	0.55	0.55	0.5714285714	0.8392168954	1	49884736.7216075	8953674.28336544	
DIAGF	1	2010-04-15	0.6	0.6	0	0.4298481984	1	49884716.7216075	9976947.34432149	
OEDV	1	2010-04-14	0.04	0.04	-0.3333333333	0.0082585718	1	46559048.940167	9976943.34432149	
NHLD	1	2010-04-13	0.35	0.35	-0.0909090909	-0.0132179463	0	46559048.940167	9311809.78803339	
AIRI	0.0026711399	2010-04-16	7.2	2695.4784	7.06651406279235E-008	0.5607527599	1	46559029.5981873	9311809.78803339	
QFOR	1	2010-04-19	0.18	0.18	0	1.5985945043	1	46559009.5981873	9311805.91963746	
DIAGF	1	2010-04-20	0.6	0.6	0	0.5298010912	1	46558989.5981873	9311801.91963746	
DIAGF	1	2010-04-21	0.6	0.6	0	0.7229837255	1	46558969.5981873	9311797.91963746	
YOD	0.0133333333	2010-04-22	0.12	9	-0.1666666667	1.7744123757	1	45006983.9449144	9311793.91963746	
MOBQ	1	2010-04-23	0.51	0.51	0	0.1910218713	1	45006963.9449144	9001396.78898288	
QFOR	1	2010-04-26	0.49	0.49	2.0625	0.2141100835	1	63572316.5721916	9001392.78898288	
QFOR	1	2010-04-27	0.16	0.16	0	0.5340321583	1	63572296.5721916	12714463.3144383	
QFOR	1	2010-04-28	0.49	0.49	-0.2857142857	0.2422266487	1	59939573.9109235	12714459.3144383	
ALYE	1	2010-04-29	0.17	0.17	0	0.1375101388	1	59939553.9109235	11987914.7821847	
QFOR	1	2010-04-30	0.35	0.35	0	0.0824881168	1	59939533.9109235	11987910.7821847	
ZTHO	1	2010-05-03	1.05	1.05	-0.1666666667	0.1413874993	1	57941529.4472261	11987906.7821847	
LLEX	0.25	2010-05-04	0.25	1	0	1.56732813	1	57941509.4472261	11588305.8894452	
MSTX	1	2010-05-05	2.88	2.88	-0.0884615385	0.1171557603	1	56916370.433929	11588301.8894452	
AIRI	0.002671144	2010-05-06	7.2	2695.4742857143	0	0.2637780609	1	56916350.433929	11383274.0867858	
LLEX	0.25	2010-05-07	0.75	3	0	1.9777364945	1	56916330.433929	11383270.0867858	
LLEX	0.25	2010-05-11	2	8	0	0.1644461985	1	56916310.433929	11383266.0867858	
NSFDF	1	2010-05-12	0.92	0.92	-0.0434782609	0.1331607816	1	56421365.9953731	11383262.0867858	
LLEX	0.25	2010-05-14	2	8	0.25	0.2235501526	1	59242414.2951417	11284273.1990746	
OEDV	1	2010-05-13	0.04	0.04	0	0.2967286262	1	59242394.2951417	11848482.8590283	
AIRI	0.0026711364	2010-05-17	7.2	2695.482	1.19858949965135E-006	0.2383450901	1	59242388.4966041	11848478.8590283	
NUIN	1	2010-05-18	3.43	3.43	-0.0147492625	1.1046739986	1	59067612.1883545	11848477.6993208	
NUIN	1	2010-05-19	3.39	3.39	-0.0419161677	1.1578220595	1	58572414.6011468	11813522.4376709	
LLEX	0.25	2010-05-20	3.44	13.76	0	0.9191474138	1	58572394.6011468	11714482.9202294	
CYDY	1	2010-05-21	1.65	1.65	0.0344827586	0.1450102226	1	58976322.1501202	11714478.9202294	
ALN	1	2010-05-24	3.03	3.03	0.0101694915	0.1857389437	1	59096253.9917814	11795264.430024	
OEDV	1	2010-05-25	0.04	0.04	0	0.1274262973	1	59096233.9917814	11819250.7983563	
SMED	1	2010-05-26	5.48	5.48	0.0068965517	0.2747403277	1	59177726.0386667	11819246.7983563	
ALYE	1	2010-05-27	0.17	0.17	0.1764705882	0.1674487113	1	61266331.6635608	11835545.2077333	
NUIN	1	2010-05-28	3.15	3.15	0.0793650794	0.828748663	1	62238793.1185379	12253266.3327122	
VASO	1	2010-06-02	0.21	0.21	0.0555555556	0.105678777	1	62930315.2642995	12447758.6237076	
AIRI	0.0026711364	2010-06-01	7.2	2695.482	1.17844390401523E-006	0.1147189953	1	62930310.0962687	12586063.0528599	
QRM	1	2010-06-03	2.3	2.3	-0.0787037037	0.253171791	1	61939720.400309	12586062.0192538	
APPY	0.0333333333	2010-06-07	1.84	55.2	-0.1097560976	0.1404110575	1	60580048.0012778	12387944.0800618	
CPAH	1	2010-06-04	0.6	0.6	0	-0.0116144447	0	60580048.0012778	12116009.6002556	
JAMN	1	2010-06-09	0.25	0.25	0	1.5938965899	1	60580028.0012778	12116009.6002556	
XPLR	0.0025	2010-06-08	40	16000	0	0.1112847147	1	60580008.0012778	12116005.6002556	
QFOR	1	2010-06-10	0.45	0.45	-0.8222222222	1.7112065539	1	50617942.2410677	12116001.6002556	
JAMN	1	2010-06-11	0.25	0.25	0	0.9246660329	1	50617922.2410677	10123588.4482135	
ORGN	3.4489795918	2010-06-14	1.69	0.49	-0.0142011834	1.6832958261	1	50474135.3613297	10123584.4482135	
YOD	0.0133333333	2010-06-15	0.12	9	0.25	0.1852662551	1	52997822.1293962	10094827.0722659	
ORGN	3.4489795918	2010-06-16	1.7	0.4928994083	-0.0204081633	0.5534091755	1	52781484.4880517	10599564.4258792	
DCTH	0.0625	2010-06-17	9.07	145.12	-0.0282131661	0.0788558954	1	52483637.929812	10556296.8976103	
GRH	1	2010-06-18	0.97	0.97	-0.0103092784	0.1648870034	1	52375404.2433587	10496727.5859624	
STEM	0.1	2010-06-21	1.03	10.3	-0.0102040816	1.0652396917	1	52268495.6632702	10475080.8486717	
PED	0.0032007316	2010-06-22	0.05	15.6214285714	0.2	0.1320388343	1	54359215.489801	10453699.132654	
LRAD	1	2010-06-23	1.25	1.25	-0.0839694656	0.1810639605	1	53446292.6342471	10871843.0979602	
CYDY	1	2010-06-24	0.98	0.98	-0.2	0.2025077374	1	51308420.9288773	10689258.5268494	
MSLP	0.0011729517	2010-06-28	0.55	468.9025	0.0842181944	0.1684617574	1	52172621.4423993	10261684.1857755	
ALYE	1	2010-06-25	0.17	0.17	0	0.0999501027	1	52172601.4423993	10434524.2884799	
AERO	0.01	2010-06-30	0.15	15	0.0666666667	0.8088981108	1	52868216.1282979	10434520.2884799	
AIRI	0.0026711364	2010-06-29	8	2994.98	-0.1500010017	0.1007386508	1	51282139.0530829	10573643.2256596	
CRLRF	1	2010-07-01	0.99	0.99	0	0.3743940439	1	51282119.0530829	10256427.8106166	
OMTK	1	2010-07-02	0.2	0.2	1.25	0.6899860871	1	64102628.8163536	10256423.8106166	
IGXT	1	2010-07-06	0.49	0.49	-0.1428571429	0.2638102541	1	62271105.1358863	12820525.7632707	
NHLD	1	2010-07-07	0.3	0.3	-0.4054054054	0.1655212791	1	57222076.611355	12454221.0271773	
TPI	1	2010-07-08	2.72	2.72	0.0950570342	1.2002811169	1	58309928.7902781	11444415.322271	
OMTK	1	2010-07-09	0.4	0.4	0	0.197446226	1	58309908.7902781	11661985.7580556	
GRVY	1	2010-07-12	1.5	1.5	-0.0333333333	0.3028407171	1	57921156.0650096	11661981.7580556	
OEDV	1	2010-07-13	0.03	0.03	-0.2	0.1278350161	1	55604289.8224092	11584231.2130019	
NHLD	1	2010-07-14	0.22	0.22	0.1304347826	0.5453048869	1	57054816.5134286	11120857.9644818	
GRR	1.8442307692	2010-07-15	19.1	10.3566214807	-0.0116219698	0.4384447646	1	56922178.6423344	11410963.3026857	
BLGO	1	2010-07-16	0.2	0.2	-0.04	0.0630121047	1	56466781.2131958	11384435.7284669	
YOD	0.0133333333	2010-07-19	0.1	7.5	0	1.021474425	1	56466761.2131958	11293356.2426392	
OMTK	1	2010-07-21	0.2	0.2	0	0.5375003888	1	56466741.2131958	11293352.2426392	
ALYE	1	2010-07-20	0.2	0.2	-0.15	0.0851762952	1	54772718.9767999	11293348.2426392	
ENRJ	1	2010-07-22	0.08	0.08	0	0.1425144992	1	54772698.9767999	10954543.79536	
MFV	1.4283154122	2010-07-23	7.81	5.4679799247	0.0012697072	0.2892415401	1	54786588.0343695	10954539.79536	
LWLG	1	2010-07-26	1.43	1.43	-0.0196078431	0.0968955923	1	54571718.6695288	10957317.6068739	
SGAS	1	2010-07-27	0.51	0.51	-0.0196078431	0.6260822806	1	54357691.9296483	10914343.7339058	
ORGN	3.4693877551	2010-07-28	1.7	0.49	0.0625	0.266751472	1	55037143.0787689	10871538.3859297	
ARIS	1	2010-07-29	0.7	0.7	0	0.0930326821	1	55037123.0787689	11007428.6157538	
SGAS	1	2010-08-02	0.45	0.45	-0.0408163265	0.7674431056	1	54587820.4413912	11007424.6157538	
NHLD	1	2010-07-30	0.43	0.43	0.2727272727	0.220957753	1	57565317.9200125	10917564.0882782	
PRPH	1	2010-08-03	1.54	1.54	-0.0804597701	0.2217496929	1	56638959.470725	11513063.5840025	
GLOW	0.25	2010-08-04	0.47	1.88	0.2325581395	0.0544276829	1	59273309.6786657	11327791.894145	
ORGN	3.4693877551	2010-08-06	1.63	0.4698235294	0	0.8521818073	1	59273289.6786657	11854661.9357331	
ORGN	3.4693877551	2010-08-09	1.7	0.49	0	1.2682363442	1	59273269.6786657	11854657.9357331	
MOBQ	1	2010-08-10	0.35	0.35	0.0555555556	0.3151345683	1	59931841.5639842	11854653.9357331	
ORGN	3.4693877551	2010-08-11	1.7	0.49	-0.0204081633	0.5957989954	1	59687201.8024986	11986368.3127968	
XTLB	0.1	2010-08-12	0.15	1.5	0.2666666667	0.0980450925	1	62870499.2319651	11937440.3604997	
SWSH	1	2010-08-13	1.64	1.64	0	0.2441391186	1	62870479.2319651	12574099.846393	
OEDV	1	2010-08-16	0.03	0.03	0	0.1770403436	1	62870459.2319651	12574095.846393	
ADXS	0.0080515298	2010-08-17	0.15	18.63	0.0135135135	1.2782658741	1	63040359.3920515	12574091.846393	
ALTV	1.2689225289	2010-08-18	14.21	11.198477193	-0.0155446787	0.1459367427	1	62844350.9657517	12608071.8784103	
QFOR	1	2010-08-19	0.2	0.2	0	0.1408693784	1	62844330.9657517	12568870.1931503	
WFCF	1	2010-08-20	0.13	0.13	0.4615384615	0.3073203361	1	68645326.1318211	12568866.1931503	
ORGN	3.4693877551	2010-08-23	1.7	0.49	0	0.8002143471	1	68645306.1318211	13729065.2263642	
BSDM	1	2010-08-24	2	2	-0.0971659919	0.4449302597	1	67311288.2798667	13729061.2263642	
ORGN	3.4693877551	2010-08-25	1.7	0.49	0.0175102507	5.1480799299	1	67546995.7867149	13462257.6559733	
OEDV	1	2010-08-26	0.05	0.05	-0.25	0.9982512967	1	64169625.9973792	13509399.157343	
OMTK	1	2010-08-27	0.35	0.35	-0.8857142857	0.2516409987	1	52802415.1064149	12833925.1994758	
SWSH	1	2010-08-30	2.35	2.35	0.0223214286	0.1808955006	1	53038120.1738542	10560483.021283	
OMTK	1	2010-08-31	0.04	0.04	0	0.2228307563	1	53038100.1738542	10607624.0347708	
ZBB	0.2	2010-09-01	0.64	3.2	-0.0769230769	0.1505713635	1	52222109.4019488	10607620.0347708	
OEDV	1	2010-09-02	0.03	0.03	0	0.7229398456	1	52222089.4019488	10444421.8803898	
OMTK	1	2010-09-03	0.2	0.2	0	0.1316215454	1	52222069.4019488	10444417.8803898	
OPTT	1	2010-09-07	5	5	-0.0220440882	0.1303419149	1	51991811.8214191	10444413.8803898	
SEED	1	2010-09-08	7.6	7.6	-0.0566037736	0.1375190367	1	51403205.2724974	10398362.3642838	
CVM	0.1	2010-09-09	0.49	4.9	0	0.4336341174	1	51403185.2724974	10280641.0544995	
ENRJ	1	2010-09-10	0.2	0.2	1.5	0.5295774654	1	66824120.8542466	10280637.0544995	
ENRJ	1	2010-09-13	0.06	0.06	0	0.3100801459	1	66824100.8542466	13364824.1708493	
AERO	0.01	2010-09-14	0.1	10	0	0.1880542173	1	66824080.8542466	13364820.1708493	
MOBQ	1	2010-09-15	0.3	0.3	0.3333333333	0.2234835918	1	71278999.577863	13364816.1708493	
CHEV	0.9917257683	2010-09-16	8.39	8.46	-0.0056014732	0.7201254641	1	71199126.0963575	14255799.9155726	
NHLD	1	2010-09-17	0.3	0.3	0.625	0.3335819051	1	80098996.8584022	14239825.2192715	
OEDV	1	2010-09-20	0.04	0.04	0	0.2115246746	1	80098976.8584022	16019799.3716804	
ADMP	0.0588235294	2010-09-21	0.28	4.76	0	0.2620317147	1	80098956.8584022	16019795.3716804	
DSKX	0.1	2010-09-22	0.16	1.6	-2.22044604925031E-016	0.721648037	1	80098936.8584022	16019791.3716804	
EGLE	0.25	2010-09-23	4.95	19.8	0.0162601626	0.1976603571	1	80359401.2059092	16019787.3716804	
ALYE	1	2010-09-24	0.06	0.06	0	2.0253903467	1	80359381.2059092	16071880.2411818	
AOLS	1	2010-09-27	0.45	0.45	0.6470588235	0.3304154749	1	90758810.5384387	16071876.2411818	
BLGO	1	2010-09-28	0.32	0.32	0.0714285714	0.2396865758	1	92055344.9747021	18151762.1076877	
ALYE	1	2010-09-29	0.04	0.04	0	0.6333293861	1	92055324.9747021	18411068.9949404	
ALYE	1	2010-09-30	0.04	0.04	0	0.1859129063	1	92055304.9747021	18411064.9949404	
XTLB	0.1	2010-10-01	0.26	2.6	-0.0384615385	0.0955362663	1	91347167.2441274	18411060.9949404	
RBPAA	1	2010-10-04	1.52	1.52	0.0738255034	0.8591744801	1	92695897.3645105	18269433.4488255	
LIVE	3	2010-10-05	4.51	1.5033333333	0.2272909573	0.4903249048	1	96909665.2152492	18539179.4729021	
IDI	1	2010-10-06	1.86	1.86	-0.0502512563	3.8258454444	1	95935678.7306739	19381933.0430498	
YOD	0.0133333333	2010-10-07	0.07	5.25	0	0.2302570967	1	95935658.7306739	19187135.7461348	
LRAD	1	2010-10-08	1.85	1.85	0.0531914894	0.1661825114	1	96956230.84483	19187131.7461348	
ALYE	1	2010-10-11	0.04	0.04	-0.2	0.2453148804	1	93077961.6110368	19391246.168966	
YOD	0.0133333333	2010-10-12	0.05	3.75	0	0.1194531558	1	93077941.6110368	18615592.3222074	
PED	0.0029717682	2010-10-13	0.06	20.19	-0.3557866931	0.1242658159	1	86454743.0020956	18615588.3222074	
ALYE	1	2010-10-14	0.05	0.05	0	0.699334469	1	86454723.0020956	17290948.6004191	
AIRI	1.0648148148	2010-10-15	2.5	2.347826087	0.078779661	1.5387904428	1	87816877.7563795	17290944.6004191	
AIRI	1.0677966102	2010-10-18	1.26	1.18	-0.2279411765	0.8075663356	1	83813441.2704268	17563375.5512759	
ACPW	0.2	2010-10-19	1.53	7.65	0.0201342282	0.4642383149	1	84150925.0607776	16762688.2540854	
ESCR	1	2010-10-20	4.34	4.34	0.0251141553	0.3455011899	1	84573580.9400783	16830185.0121555	
AIRI	1.0683760684	2010-10-21	1.36	1.27296	-0.0028490028	0.2533284211	1	84525370.8654685	16914716.1880157	
AIRI	1.0683760684	2010-10-22	1.05	0.9828	0.9081632653	0.9777347358	1	99877918.2267475	16905074.1730937	
BSPM	0.3333333333	2010-10-25	3.02	9.06	-0.0103806228	0.2667151783	1	99670539.2269688	19975583.6453495	
LIVE	3.0032679739	2010-10-26	9.54	3.1765397171	-0.0875051776	0.1666853619	1	97926181.5788795	19934107.8453938	
AERO	0.01	2010-10-27	0.08	8	0	0.1242417868	1	97926161.5788795	19585236.3157759	
AERO	0.01	2010-10-28	0.07	7	0	0.0671921068	1	97926141.5788795	19585232.3157759	
LIVE	2.9961538462	2010-10-29	8.08	2.6967907574	-0.1902459901	0.4656993148	1	94200110.4258845	19585228.3157759	
ALYE	1	2010-11-01	0.04	0.04	0	0.219754036	1	94200090.4258845	18840022.0851769	
XPLR	0.0025	2010-11-02	20	8000	0.02	0.2887207645	1	94576870.787588	18840018.0851769	
APPY	0.0333333333	2010-11-03	0.52	15.6	0.1904761905	0.1459669261	1	98179779.1985438	18915374.1575176	
APPY	0.0333333333	2010-11-04	0.42	12.6	-0.04	0.1887904586	1	97394320.9649554	19635955.8397088	
XTLB	0.1	2010-11-05	0.12	1.2	-0.1818181818	0.1046594428	1	93852689.2935025	19478864.1929911	
DVCR	1.1479915433	2010-11-08	5.43	4.73	-0.0212598042	0.1121998065	1	93453611.3333799	18770537.8587005	
QFOR	1	2010-11-09	0.3	0.3	0	0.1000775045	1	93453591.3333799	18690722.266676	
TBUFF	1	2010-11-10	2.13	2.13	-0.0465116279	0.7055469727	1	92584235.6000462	18690718.266676	
AIRI	1.0714285714	2010-11-11	1.05	0.98	4.0053475936	0.702873373	1	166750624.652917	18516847.1200092	
SGAS	1	2010-11-12	0.51	0.51	-0.0588235294	0.646979389	1	164788832.598177	33350124.9305835	
CYBE	1	2010-11-15	7.25	7.25	0.0054347826	0.9827896869	1	164967930.89448	32957766.5196354	
MELA	1	2010-11-16	3.43	3.43	-0.1028368794	0.2903150084	1	161574953.450551	32993586.1788959	
GPCM	1	2010-11-17	0.25	0.25	0.25	0.1069873881	1	169653681.123078	32314990.6901101	
MELA	1	2010-11-18	2.53	2.53	-0.1137614679	0.3070097033	1	165793650.76358	33930736.2246156	
AIRI	1.0695187166	2010-11-19	2	1.87	-0.7999028099	0.257558865	1	139269869.340505	33158730.1527161	
MOBQ	1	2010-11-22	0.4	0.4	0	0.2059048545	1	139269849.340505	27853973.868101	
BKYI	1	2010-11-23	0.14	0.14	0	0.0640713426	1	139269829.340505	27853969.868101	
TBUFF	1	2010-11-26	0.4	0.4	-0.0789473684	0.0988903611	1	137070812.035128	27853965.868101	
AIRI	1.0678571429	2010-11-24	2	1.872909699	0.0034482759	905.0155958474	1	137165323.629635	27414162.4070257	
WFCF	1	2010-11-29	0.14	0.14	0	0.1279653978	1	137165303.629635	27433064.7259271	
ASTM	0.05	2010-12-01	2.49	49.8	0.0869565217	0.0642907948	1	139550767.17102	27433060.7259271	
SGAS	1	2010-12-02	0.45	0.45	-0.0222222222	0.1493564634	1	138930521.539149	27910153.4342041	
AIRI	1.0689655172	2010-12-03	3.1	2.9	0.0068728522	0.6586960872	1	139121471.328206	27786104.3078298	
XPLR	0.0025	2010-12-06	10	4000	-1.11022302462516E-016	0.2426885991	1	139121451.328206	27824294.2656413	
AERO	0.01	2010-12-07	0.07	7	-0.125	0.2122165235	1	135643395.045001	27824290.2656413	
TRCH	4.0384615385	2010-12-08	1.05	0.26	1.1743697479	0.3179427907	1	167502474.973638	27128679.0090003	
WTT	1	2010-12-09	0.74	0.74	0.0126582278	0.1013755286	1	167926511.872306	33500494.9947276	
TRCH	4.012345679	2010-12-13	4.1	1.0218461538	0.7142857143	0.7539142292	1	191915993.568349	33585302.3744611	
AIRI	1.0687285223	2010-12-10	3.11	2.91	0	0.5061759345	1	191915973.568349	38383198.7136699	
NHLD	1	2010-12-14	0.18	0.18	-0.3333333333	0.3430298696	1	179121555.330459	38383194.7136699	
ENRJ	1	2010-12-15	0.12	0.12	0	0.8636821251	1	179121535.330459	35824311.0660919	
ENRJ	1	2010-12-16	0.24	0.24	0	0.4082254013	1	179121515.330459	35824307.0660919	
ENRJ	1	2010-12-17	0.24	0.24	0	0.8293180544	1	179121495.330459	35824303.0660919	
TPI	1	2010-12-20	2.73	2.73	-0.0254545455	0.2903757461	1	178209584.081504	35824299.0660919	
DDXS	1	2010-12-21	0.26	0.26	0	0.2868813377	1	178209564.081504	35641916.8163009	
MSLP	0.0011730205	2010-12-22	0.06	51.15	-0.1666666667	0.5824055592	1	172269225.278788	35641912.8163009	
AMNL	1	2010-12-23	0.64	0.64	0.0126582278	0.1738771832	1	172705329.899746	34453845.0557575	
BLUSF	0.0333333333	2010-12-29	0.15	4.5	0	0.1536319046	1	172705309.899746	34541065.9799493	
NHLD	1	2010-12-28	0.27	0.27	0.3076923077	0.0705791034	1	183333308.9705	34541061.9799493	
AIRI	1.0687285223	2010-12-27	3.11	2.91	0.0366666667	-0.0835287088	0	183333308.9705	36666661.7941	
NHLD	1	2010-12-31	0.34	0.34	0	0.2949424324	1	183333288.9705	36666661.7941	
CCNI	1	2010-12-30	0.36	0.36	-0.0526315789	-0.0049779145	0	183333288.9705	36666657.7941	
SCON	0.0833333333	2011-01-03	1.52	18.24	0.095890411	0.3528738077	1	186849249.854866	36666657.7941	
AIRI	1.0688405797	2011-01-04	2.95	2.76	0	0.0955003589	1	186849229.854866	37369849.9709732	
OPXA	0.25	2011-01-05	2.63	10.52	-0.0436507937	0.3758558804	1	185217986.419625	37369845.9709732	
AIRI	1.0688405797	2011-01-06	2.95	2.76	0	0.1093018562	1	185217966.419625	37043597.283925	
AUXO	1	2011-01-07	1	1	0	0.0478643011	1	185217946.419625	37043593.283925	
ALXA	0.1	2011-01-10	1.3	13	0.0076923077	0.1469796006	1	185502877.106424	37043589.283925	
AETI	1	2011-01-11	2.2	2.2	0.1288659794	0.0893666869	1	190283859.093703	37100575.4212849	
OPRX	1	2011-01-12	1.05	1.05	0	0.4312000648	1	190283839.093703	38056771.8187407	
LEDS	1	2011-01-13	18.97	18.97	-0.0251336898	0.2361975065	1	189327312.095051	38056767.8187407	
XPLR	0.0025	2011-01-14	32.4	12960	0	0.0542849393	1	189327292.095051	37865462.4190101	
HDY	0.125	2011-01-18	6.89	55.12	0.027729636	0.1096012382	1	190377267.47582	37865458.4190101	
QFOR	1	2011-01-19	0.3	0.3	0	0.1160161233	1	190377247.47582	38075453.4951641	
OEDV	1	2011-01-20	0.04	0.04	0.3333333333	0.2501826209	1	203069043.974208	38075449.4951641	
XPLR	0.0025	2011-01-21	32	12800	0.25	0.1189142996	1	213222476.172919	40613808.7948417	
ENRJ	1	2011-01-24	0.85	0.85	-0.1473684211	0.1072870508	1	206938004.243612	42644495.2345838	
GNI	1.7070672584	2011-01-25	100.81	59.054498	0.0151268684	0.0731757335	1	207564049.036848	41387600.8487223	
BLUSF	0.0333333333	2011-01-26	0.17	5.1	0	0.0630520254	1	207564029.036848	41512809.8073696	
MSLP	0.0011729059	2011-01-27	0.09	76.7325	-0.0833408523	0.0799980425	1	204104296.419714	41512805.8073696	
OEDV	1	2011-01-28	0.04	0.04	-0.2	0.8323834488	1	195940104.562925	40820859.2839428	
LEDS	1	2011-01-31	18.4	18.4	-0.0144364242	0.1062457843	1	195374349.669129	39188020.9125851	
ALYE	1	2011-02-01	0.06	0.06	0	0.0977482292	1	195374329.669129	39074869.9338258	
ERB	1	2011-02-02	0.97	0.97	-0.0272727273	0.1409813251	1	194308631.507297	39074865.9338258	
IFNY	1	2011-02-03	1.19	1.19	0.0283687943	0.134266161	1	195411071.827906	38861726.3014595	
SCON	0.0833333333	2011-02-04	2.5	30	-0.0198412698	0.2565127556	1	194635611.066684	39082214.3655812	
JCTCF	2.0021367521	2011-02-07	9.73	4.8598078975	-0.0053203491	0.0798423027	1	194428485.187484	38927122.2133369	
XPLR	0.0025	2011-02-08	40	16000	0	0.0746057963	1	194428465.187484	38885697.0374968	
HEB	1	2011-02-09	0.49	0.49	0.0434782609	0.26928516	1	196119127.493462	38885693.0374968	
STEM	0.1	2011-02-10	0.95	9.5	0	0.4385941057	1	196119107.493462	39223825.4986924	
OEDV	1	2011-02-11	0.07	0.07	0.1428571429	0.1884496016	1	201722490.564704	39223821.4986924	
OEDV	1	2011-02-14	0.07	0.07	0.125	0.096460856	1	206765532.828821	40344498.1129408	
OEDV	1	2011-02-16	0.09	0.09	0	0.2084676101	1	206765512.828821	41353106.5657643	
CCNI	1	2011-02-15	0.46	0.46	0	0.0241827636	1	206765492.828821	41353102.5657643	
OEDV	1	2011-02-17	0.09	0.09	0.1111111111	0.4113718677	1	211360261.558351	41353098.5657643	
QFOR	1	2011-02-18	0.4	0.4	0	0.4580025136	1	211360241.558351	42272052.3116702	
DCTH	0.0625	2011-02-22	6.9	110.4	-0.1183098592	0.0649884402	1	206359021.476407	42272048.3116702	
ROYL	1	2011-02-24	4.57	4.57	-0.0218181818	0.175469014	1	205458525.746328	41271804.2952814	
AMNL	1	2011-02-25	0.78	0.78	0	0.3167173823	1	205458505.746328	41091705.1492656	
MHCC	1	2011-03-01	0.5	0.5	-0.015625	0.1037079425	1	204816427.915871	41091701.1492656	
MSLP	0.0011728829	2011-03-02	0.06	51.156	0	0.5457332557	1	204816407.915871	40963285.5831741	
DCTH	0.0625	2011-03-03	6.37	101.92	0.0346456693	0.2269339115	1	206235588.222689	40963281.5831741	
OEDV	1	2011-03-07	0.12	0.12	0.1666666667	0.1199192055	1	213110087.830112	41247117.6445378	
IMMY	0.025	2011-03-08	0.21	8.4	-0.5	0.586956198	1	191799059.047101	42622017.5660224	
AVTC	2	2011-03-09	7.7	3.85	-0.5394736842	0.2306462995	1	171104930.044651	38359811.8094202	
ROYL	1	2011-03-10	5.77	5.77	-0.0219378428	0.200511644	1	170354175.433851	34220986.0089301	
LPAD	1	2011-03-11	0.57	0.57	0.0175438596	0.2077791847	1	170951889.382742	34070835.0867703	
IMMY	0.025	2011-03-14	0.55	22	0	0.1789471014	1	170951869.382742	34190377.8765484	
IMMY	0.025	2011-03-15	0.22	8.8	0	8.8923977612	1	170951849.382742	34190373.8765484	
PZZI	1	2011-03-16	2	2	0	0.1697408743	1	170951829.382742	34190369.8765484	
MNOV	1	2011-03-17	3.57	3.57	0.0466472303	0.7299850207	1	172546695.254534	34190365.8765484	
QRM	1	2011-03-18	5.15	5.15	-0.0122164049	0.1330981116	1	172125095.196321	34509339.0509069	
WFCF	1	2011-03-21	0.23	0.23	0	0.1222913235	1	172125075.196321	34425019.0392642	
XPLR	0.0025	2011-03-22	22.4	8960	0	0.1495391083	1	172125055.196321	34425015.0392642	
MHCC	1	2011-03-23	0.57	0.57	0	0.1411918749	1	172125035.196321	34425011.0392642	
GROW	1.1	2011-03-24	8.12	7.3818181818	-0.0207010293	0.1742248066	1	171412382.116876	34425007.0392642	
WFCF	1	2011-03-25	0.29	0.29	0	0.3531407278	1	171412362.116876	34282476.4233753	
APT	1	2011-03-28	1.33	1.33	0.006993007	0.4951577147	1	171652079.686271	34282472.4233753	
ITI	1	2011-03-29	1.46	1.46	-0.0275862069	0.2075183434	1	170705013.729381	34330415.9372541	
HRZL	0.04	2011-03-30	1.56	39	-0.2169811321	0.1467646372	1	163297040.303389	34141002.7458762	
CYDY	1	2011-03-31	2.05	2.05	0.0256410256	0.137210005	1	164134441.022893	32659408.0606778	
HRZL	0.04	2011-04-01	0.83	20.75	-0.125984252	0.3266913577	1	159998750.067986	32826888.2045787	
OMTK	1	2011-04-04	0.85	0.85	-0.0869565217	0.4304765628	1	157216143.110282	31999750.0135972	
MHCC	1	2011-04-05	0.3	0.3	0	0.1215594214	1	157216123.110282	31443228.6220564	
MELA	1	2011-04-06	3.66	3.66	0.023255814	0.1159456778	1	157947340.89219	31443224.6220564	
